Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 上午 11:28:00
Collection Length (seconds):, 40.2435
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.0103235, -0.012253, 0.08775, 0.081665, 0.08775, -1.0014648, 0.08775, -0.1827393, 0.08775, 1.4580153, 0.08775, 0.6946565, 0.08775, -4.0687022
0.0111176, 0.0035248, 0.0945, 0.0823975, 0.0945, -0.9993896, 0.0945, -0.1801147, 0.0945, 1.4580153, 0.0945, 0.7862595, 0.0945, -4.4274807
0.0119118, 0.0186313, 0.10125, 0.0825195, 0.10125, -1.0010986, 0.10125, -0.1794434, 0.10125, 1.4656489, 0.10125, 0.7480916, 0.10125, -4.3969464
0.0127059, 0.0010071, 0.108, 0.0857544, 0.108, -1.0032349, 0.108, -0.1815796, 0.108, 1.4427481, 0.108, 1.1374046, 0.108, -4.4351144
0.0135, -0.0186313, 0.11475, 0.0852051, 0.11475, -1.0026245, 0.11475, -0.1854248, 0.11475, 1.3969465, 0.11475, 1.1221374, 0.11475, -4.5496182
0.0142941, -0.0236667, 0.1215, 0.0835571, 0.1215, -1.0004272, 0.1215, -0.1843262, 0.1215, 1.1984733, 0.1215, 1.0534351, 0.1215, -4.4198475
0.0150882, -0.0270237, 0.12825, 0.0842896, 0.12825, -1.0005493, 0.12825, -0.1868286, 0.12825, 1.0992366, 0.12825, 1.0076336, 0.12825, -4.4274807
0.0158824, -0.0213169, 0.135, 0.083313, 0.135, -0.9993896, 0.135, -0.1883545, 0.135, 1.1068702, 0.135, 0.9770992, 0.135, -4.2977099
0.0166765, -0.0132601, 0.14175, 0.0802002, 0.14175, -0.9979248, 0.14175, -0.1796875, 0.14175, 0.870229, 0.14175, 1.129771, 0.14175, -4.2824426
0.0174706, -0.0151064, 0.1485, 0.0765991, 0.1485, -0.9939575, 0.1485, -0.1810303, 0.1485, 0.4656489, 0.1485, 1.4045801, 0.1485, -4.3129773
0.0182647, -0.0261845, 0.15525, 0.0789185, 0.15525, -0.9943237, 0.15525, -0.1858521, 0.15525, 0.2977099, 0.15525, 1.1068702, 0.15525, -4.3435116
0.0190588, -0.0374304, 0.162, 0.0778809, 0.162, -0.9967651, 0.162, -0.1894531, 0.162, 0.3587786, 0.162, 0.7099237, 0.162, -4.2442746
0.0198529, -0.0386053, 0.16875, 0.0819092, 0.16875, -0.9996948, 0.16875, -0.1801758, 0.16875, 0.4351145, 0.16875, 0.8931298, 0.16875, -4.1450381
0.0206471, -0.030045, 0.1755, 0.0810547, 0.1755, -1.0009155, 0.1755, -0.1784058, 0.1755, 0.6030535, 0.1755, 0.740458, 0.1755, -3.961832
0.0214412, -0.0198062, 0.18225, 0.0810547, 0.18225, -1.0015259, 0.18225, -0.1802368, 0.18225, 0.5038168, 0.18225, 0.4198473, 0.18225, -3.9694657
0.0222353, -0.012253, 0.189, 0.0774536, 0.189, -1.0012817, 0.189, -0.180481, 0.189, 0.6335878, 0.189, 0.5267175, 0.189, -4.1145039
0.0230294, -0.0025177, 0.19575, 0.0826416, 0.19575, -1.0029297, 0.19575, -0.1785278, 0.19575, 0.6183206, 0.19575, 0.610687, 0.19575, -4.0687022
0.0238235, 0.0001678, 0.2025, 0.0841675, 0.2025, -1.00354, 0.2025, -0.1795654, 0.2025, 0.7709923, 0.2025, 0.4885496, 0.2025, -4.0229006
0.0246176, -0.0068818, 0.20925, 0.0869141, 0.20925, -1.00354, 0.20925, -0.1791992, 0.20925, 0.7251908, 0.20925, 0.4656489, 0.20925, -4.1297708
0.0254118, -0.0115816, 0.216, 0.0822144, 0.216, -1.0042725, 0.216, -0.1810303, 0.216, 0.9770992, 0.216, 0.5954198, 0.216, -4.0076337
0.0262059, -0.0117494, 0.22275, 0.0830078, 0.22275, -1.00177, 0.22275, -0.180481, 0.22275, 1.3740458, 0.22275, 0.7251908, 0.22275, -4.0610685
0.027, -0.0115816, 0.2295, 0.0847168, 0.2295, -1.0016479, 0.2295, -0.1806641, 0.2295, 1.2366412, 0.2295, 0.778626, 0.2295, -4.1068702
0.0277941, -0.0132601, 0.23625, 0.0811768, 0.23625, -1.0020752, 0.23625, -0.1799316, 0.23625, 1.4732825, 0.23625, 0.740458, 0.23625, -4.2290077
0.0285882, -0.014435, 0.243, 0.0836182, 0.243, -1.0022583, 0.243, -0.1786499, 0.243, 1.3053435, 0.243, 0.5419847, 0.243, -4.2442746
0.0293824, -0.0179599, 0.24975, 0.0828857, 0.24975, -1.0015869, 0.24975, -0.1833496, 0.24975, 1.2824427, 0.24975, 0.2519084, 0.24975, -4.2671757
0.0301765, -0.0176242, 0.2565, 0.0823364, 0.2565, -0.9995117, 0.2565, -0.1860352, 0.2565, 1.0458015, 0.2565, 0, 0.2565, -4.2900763
0.0309706, -0.0149386, 0.26325, 0.083374, 0.26325, -1.0014038, 0.26325, -0.1838379, 0.26325, 0.8549618, 0.26325, -0.0839695, 0.26325, -4.4122138
0.0317647, -0.0070497, 0.27, 0.0828857, 0.27, -0.9984131, 0.27, -0.1811523, 0.27, 0.8320611, 0.27, -0.3053435, 0.27, -4.4198475
0.0325588, -0.0130922, 0.27675, 0.083374, 0.27675, -0.9973755, 0.27675, -0.1837769, 0.27675, 0.7022901, 0.27675, -0.2977099, 0.27675, -4.3816795
0.0333529, -0.0203098, 0.2835, 0.0807495, 0.2835, -0.9992676, 0.2835, -0.1766357, 0.2835, 0.4961832, 0.2835, -0.2748092, 0.2835, -4.4580154
0.0341471, -0.0109102, 0.29025, 0.0806274, 0.29025, -1.0006714, 0.29025, -0.1773682, 0.29025, 0.8167939, 0.29025, 0.3053435, 0.29025, -4.3740458
0.0349412, -0.0035248, 0.297, 0.0853271, 0.297, -0.9957275, 0.297, -0.1812744, 0.297, -0.0610687, 0.297, 0.4503817, 0.297, -4.5496182
0.0357353, 0.0048676, 0.30375, 0.0834961, 0.30375, -0.994812, 0.30375, -0.184021, 0.30375, -0.2442748, 0.30375, 0.2900763, 0.30375, -4.5725193
0.0365294, 0.0045319, 0.3105, 0.0825806, 0.3105, -0.9975586, 0.3105, -0.1918335, 0.3105, -0.3358779, 0.3105, 0.1908397, 0.3105, -4.3969464
0.0373235, -0.0048676, 0.31725, 0.0841064, 0.31725, -0.9978638, 0.31725, -0.1899414, 0.31725, -0.2137405, 0.31725, 0.0610687, 0.31725, -4.4427481
0.0381176, -0.0117494, 0.324, 0.0844727, 0.324, -0.9989624, 0.324, -0.1834106, 0.324, 0.0152672, 0.324, 0.0458015, 0.324, -4.2442746
0.0389118, -0.0193027, 0.33075, 0.086792, 0.33075, -1.0050049, 0.33075, -0.1864624, 0.33075, 0.2671756, 0.33075, -0.1374046, 0.33075, -4.4122138
0.0397059, -0.0256809, 0.3375, 0.0847168, 0.3375, -1.0010986, 0.3375, -0.1867065, 0.3375, 0.7022901, 0.3375, -0.221374, 0.3375, -4.259542
0.0405, -0.0298772, 0.34425, 0.0882568, 0.34425, -0.9993286, 0.34425, -0.1889648, 0.34425, 0.9923664, 0.34425, 0.0610687, 0.34425, -4.1221375
0.0412941, -0.0297093, 0.351, 0.0889282, 0.351, -1.0003052, 0.351, -0.1896973, 0.351, 1, 0.351, 0.1603053, 0.351, -4.0839696
0.0420882, -0.0273594, 0.35775, 0.0856323, 0.35775, -1.0039673, 0.35775, -0.1911621, 0.35775, 1.091603, 0.35775, -0.0381679, 0.35775, -4.1526718
0.0428824, -0.0162814, 0.3645, 0.0870972, 0.3645, -1.0003052, 0.3645, -0.1884766, 0.3645, 1.3129771, 0.3645, 0, 0.3645, -4.1374044
0.0436765, -0.0025177, 0.37125, 0.0864258, 0.37125, -1.0005493, 0.37125, -0.1856079, 0.37125, 1.4274809, 0.37125, 0.0305344, 0.37125, -3.9465649
0.0444706, -0.0018463, 0.378, 0.0905151, 0.378, -0.9985962, 0.378, -0.1902466, 0.378, 1.2671756, 0.378, 0.0916031, 0.378, -3.9541984
0.0452647, -0.0058747, 0.38475, 0.0882568, 0.38475, -1.0015259, 0.38475, -0.1826172, 0.38475, 1.2671756, 0.38475, 0.1374046, 0.38475, -4.0992365
0.0460588, -0.0062104, 0.3915, 0.090271, 0.3915, -1.0023193, 0.3915, -0.1877441, 0.3915, 1.5648855, 0.3915, 0.221374, 0.3915, -3.9847329
0.0468529, -0.0035248, 0.39825, 0.0872803, 0.39825, -1.0026855, 0.39825, -0.1902466, 0.39825, 1.7328244, 0.39825, 0.0687023, 0.39825, -3.9465649
0.0476471, -0.0062104, 0.405, 0.0881958, 0.405, -0.9991455, 0.405, -0.1931152, 0.405, 1.6641221, 0.405, 0.2442748, 0.405, -4.0534353
0.0484412, -0.0119173, 0.41175, 0.0897217, 0.41175, -0.9936523, 0.41175, -0.1907349, 0.41175, 1.3816794, 0.41175, 0.7099237, 0.41175, -3.8320611
0.0492353, -0.0132601, 0.4185, 0.0899658, 0.4185, -0.9960938, 0.4185, -0.1889038, 0.4185, 1.3740458, 0.4185, 0.8854962, 0.4185, -3.9007633
0.0500294, -0.0135958, 0.42525, 0.0917358, 0.42525, -0.9984741, 0.42525, -0.18573, 0.42525, 1.5877863, 0.42525, 1.091603, 0.42525, -3.7175572
0.0508235, -0.0184634, 0.432, 0.0904541, 0.432, -0.9987793, 0.432, -0.1895142, 0.432, 1.7328244, 0.432, 0.8396947, 0.432, -3.610687
0.0516176, -0.0206455, 0.43875, 0.088562, 0.43875, -0.9981689, 0.43875, -0.1880493, 0.43875, 1.5954199, 0.43875, 0.740458, 0.43875, -3.778626
0.0524118, -0.0238346, 0.4455, 0.090332, 0.4455, -0.999939, 0.4455, -0.18573, 0.4455, 1.6030535, 0.4455, 0.7557252, 0.4455, -3.480916
0.0532059, -0.0236667, 0.45225, 0.0888672, 0.45225, -0.9978027, 0.45225, -0.1799316, 0.45225, 1.519084, 0.45225, 0.8167939, 0.45225, -3.7633588
0.054, -0.024506, 0.459, 0.085022, 0.459, -0.9981079, 0.459, -0.180603, 0.459, 1.6946565, 0.459, 0.9160305, 0.459, -3.5419848
0.0547941, -0.0246738, 0.46575, 0.0893555, 0.46575, -1.0003662, 0.46575, -0.1861572, 0.46575, 1.4732825, 0.46575, 0.4961832, 0.46575, -3.7557251
0.0555882, -0.0240024, 0.4725, 0.0889893, 0.4725, -0.9989014, 0.4725, -0.1820068, 0.4725, 1.8167939, 0.4725, 0.3358779, 0.4725, -3.7709923
0.0563824, -0.0224918, 0.47925, 0.0875854, 0.47925, -0.9996338, 0.47925, -0.1835938, 0.47925, 1.8931298, 0.47925, 0.4656489, 0.47925, -3.7175572
0.0571765, -0.0157778, 0.486, 0.0870972, 0.486, -1.0020752, 0.486, -0.1802979, 0.486, 1.778626, 0.486, 0.5038168, 0.486, -3.6030533
0.0579706, -0.0164492, 0.49275, 0.0842896, 0.49275, -0.9990234, 0.49275, -0.1707153, 0.49275, 2.0152671, 0.49275, 1.0458015, 0.49275, -3.5496182
0.0587647, -0.0193027, 0.4995, 0.0898438, 0.4995, -0.994812, 0.4995, -0.187439, 0.4995, 1.648855, 0.4995, 0.9847328, 0.4995, -3.389313
0.0595588, -0.0191348, 0.50625, 0.0859375, 0.50625, -0.9976807, 0.50625, -0.1873779, 0.50625, 1.6335878, 0.50625, 0.6641222, 0.50625, -3.519084
0.0603529, -0.0125887, 0.513, 0.0878296, 0.513, -0.9970703, 0.513, -0.1832275, 0.513, 1.5725191, 0.513, 0.7328244, 0.513, -3.4503818
0.0611471, -0.0112459, 0.51975, 0.0893555, 0.51975, -1.0002441, 0.51975, -0.1831055, 0.51975, 1.6946565, 0.51975, 0.9923664, 0.51975, -3.3664122
0.0619412, -0.0077211, 0.5265, 0.0874023, 0.5265, -0.9989014, 0.5265, -0.1780396, 0.5265, 1.480916, 0.5265, 1.0992366, 0.5265, -3.5267177
0.0627353, -0.0058747, 0.53325, 0.0900269, 0.53325, -0.9990845, 0.53325, -0.1776733, 0.53325, 1.5038168, 0.53325, 1.4198474, 0.53325, -3.4351146
0.0635294, -0.0031891, 0.54, 0.0911255, 0.54, -0.9994507, 0.54, -0.1763916, 0.54, 1.4961832, 0.54, 1.8015267, 0.54, -3.1526718
0.0643235, -0.0030213, 0.54675, 0.0863647, 0.54675, -0.9991455, 0.54675, -0.1777954, 0.54675, 1.5725191, 0.54675, 1.870229, 0.54675, -3.2824428
0.0651176, 0.0025177, 0.5535, 0.0874634, 0.5535, -0.9988403, 0.5535, -0.1826172, 0.5535, 1.7099236, 0.5535, 1.3435115, 0.5535, -3.1832061
0.0659118, 0.0045319, 0.56025, 0.0877075, 0.56025, -0.9963379, 0.56025, -0.1869507, 0.56025, 1.4961832, 0.56025, 1.259542, 0.56025, -3.0534351
0.0667059, -0.0025177, 0.567, 0.0906982, 0.567, -1.0018921, 0.567, -0.1873169, 0.567, 1.2900764, 0.567, 1.2519084, 0.567, -3.1450381
0.0675, -0.0046998, 0.57375, 0.0924683, 0.57375, -0.9981689, 0.57375, -0.1842041, 0.57375, 1.5114504, 0.57375, 1.2061069, 0.57375, -3.1068702
0.0682941, -0.0109102, 0.5805, 0.0886841, 0.5805, -0.9985962, 0.5805, -0.1821899, 0.5805, 1.6183206, 0.5805, 1.4274809, 0.5805, -3.1374047
0.0690882, -0.0149386, 0.58725, 0.0891724, 0.58725, -0.9981689, 0.58725, -0.1844482, 0.58725, 1.610687, 0.58725, 1.1145039, 0.58725, -3.1374047
0.0698824, -0.0139315, 0.594, 0.0888672, 0.594, -1.0012207, 0.594, -0.1867676, 0.594, 1.7099236, 0.594, 1.0305344, 0.594, -2.9923663
0.0706765, -0.0149386, 0.60075, 0.0870361, 0.60075, -1.0032349, 0.60075, -0.1871338, 0.60075, 1.6946565, 0.60075, 0.7175573, 0.60075, -3.2977099
0.0714706, -0.0162814, 0.6075, 0.0888062, 0.6075, -1.0015869, 0.6075, -0.1859131, 0.6075, 1.6641221, 0.6075, 0.5877863, 0.6075, -3.1526718
0.0722647, -0.0198062, 0.61425, 0.0897217, 0.61425, -0.9974365, 0.61425, -0.185791, 0.61425, 1.7709924, 0.61425, 0.7099237, 0.61425, -3.1908398
0.0730588, -0.0243381, 0.621, 0.0886841, 0.621, -0.9975586, 0.621, -0.1809082, 0.621, 1.7328244, 0.621, 0.778626, 0.621, -3.3435113
0.0738529, -0.0243381, 0.62775, 0.0881958, 0.62775, -1.0008545, 0.62775, -0.1861572, 0.62775, 1.7175573, 0.62775, 0.4045801, 0.62775, -3.091603
0.0746471, -0.0263523, 0.6345, 0.0875854, 0.6345, -0.9995117, 0.6345, -0.1838989, 0.6345, 1.8015267, 0.6345, 0.5343512, 0.6345, -2.9923663
0.0754412, -0.0240024, 0.64125, 0.0879517, 0.64125, -1.0004272, 0.64125, -0.1847534, 0.64125, 1.8931298, 0.64125, 0.4732825, 0.64125, -3.2137403
0.0762353, -0.0162814, 0.648, 0.0877686, 0.648, -0.9990234, 0.648, -0.1834717, 0.648, 1.6870229, 0.648, 0.351145, 0.648, -3.3053436
0.0770294, -0.0135958, 0.65475, 0.0869751, 0.65475, -0.9978638, 0.65475, -0.1797485, 0.65475, 1.6183206, 0.65475, 0.4198473, 0.65475, -3.1908398
0.0778235, -0.0172885, 0.6615, 0.0892944, 0.6615, -0.9978638, 0.6615, -0.1850586, 0.6615, 1.7099236, 0.6615, 0.2671756, 0.6615, -3.1603053
0.0786176, -0.0157778, 0.66825, 0.0872192, 0.66825, -1.0005493, 0.66825, -0.1826782, 0.66825, 1.7938931, 0.66825, 0.2824427, 0.66825, -3.221374
0.0794118, -0.0132601, 0.675, 0.0858154, 0.675, -1.0023193, 0.675, -0.1791382, 0.675, 1.7480916, 0.675, 0.4961832, 0.675, -3.0152671
0.0802059, -0.008896, 0.68175, 0.0874634, 0.68175, -1, 0.68175, -0.1803589, 0.68175, 1.6183206, 0.68175, 0.4580153, 0.68175, -3.1526718
0.081, -0.0057069, 0.6885, 0.0870972, 0.6885, -1.0010986, 0.6885, -0.1860352, 0.6885, 1.6641221, 0.6885, 0.3740458, 0.6885, -3.0534351
0.0817941, -0.0058747, 0.69525, 0.0924072, 0.69525, -1.0009155, 0.69525, -0.1829834, 0.69525, 1.6717557, 0.69525, 0.5038168, 0.69525, -3.0229008
0.0825882, -0.0075532, 0.702, 0.0925903, 0.702, -1.0001221, 0.702, -0.1802979, 0.702, 1.610687, 0.702, 0.5496183, 0.702, -2.8854961
0.0833824, -0.0068818, 0.70875, 0.0890503, 0.70875, -1.0021362, 0.70875, -0.1800537, 0.70875, 1.5496184, 0.70875, 0.4122137, 0.70875, -3.0763359
0.0841765, -0.0112459, 0.7155, 0.086731, 0.7155, -0.9990234, 0.7155, -0.1828003, 0.7155, 1.4427481, 0.7155, 0.5572519, 0.7155, -3.038168
0.0849706, -0.0149386, 0.72225, 0.0864258, 0.72225, -0.9995728, 0.72225, -0.1879272, 0.72225, 1.5343511, 0.72225, 0.519084, 0.72225, -3.221374
0.0857647, -0.0139315, 0.729, 0.0877686, 0.729, -0.9992676, 0.729, -0.180603, 0.729, 1.6030535, 0.729, 0.3282443, 0.729, -3.1221373
0.0865588, -0.0115816, 0.73575, 0.0855713, 0.73575, -0.9993896, 0.73575, -0.1797485, 0.73575, 1.648855, 0.73575, 0.2900763, 0.73575, -3.1755726
0.0873529, -0.0169528, 0.7425, 0.0853271, 0.7425, -1.0015259, 0.7425, -0.1813354, 0.7425, 1.5954199, 0.7425, 0.4198473, 0.7425, -3.091603
0.0881471, -0.0236667, 0.74925, 0.0845947, 0.74925, -0.9988403, 0.74925, -0.1812134, 0.74925, 1.7099236, 0.74925, 0.7557252, 0.74925, -3.0152671
0.0889412, -0.0216526, 0.756, 0.0866699, 0.756, -0.9963379, 0.756, -0.1813965, 0.756, 1.610687, 0.756, 0.9312977, 0.756, -2.8396947
0.0897353, -0.0209812, 0.76275, 0.0872803, 0.76275, -0.9962769, 0.76275, -0.1824951, 0.76275, 1.870229, 0.76275, 1.0610687, 0.76275, -2.9160306
0.0905294, -0.018967, 0.7695, 0.0844727, 0.7695, -0.9959106, 0.7695, -0.1843872, 0.7695, 1.7251909, 0.7695, 1.0839695, 0.7695, -2.8931298
0.0913235, -0.0209812, 0.77625, 0.0870361, 0.77625, -0.9989624, 0.77625, -0.1837158, 0.77625, 1.1984733, 0.77625, 1.6564885, 0.77625, -2.8625953
0.0921176, -0.0209812, 0.783, 0.0884399, 0.783, -1.0024414, 0.783, -0.1780396, 0.783, 0.8549618, 0.783, 2.2519083, 0.783, -2.7938931
0.0929118, -0.0157778, 0.78975, 0.0864258, 0.78975, -0.9984131, 0.78975, -0.1776733, 0.78975, 1.3358779, 0.78975, 2.6946564, 0.78975, -2.908397
0.0937059, -0.0117494, 0.7965, 0.083252, 0.7965, -0.9996338, 0.7965, -0.1807861, 0.7965, 1.2900764, 0.7965, 2.6717558, 0.7965, -2.7862597
0.0945, -0.0099031, 0.80325, 0.0829468, 0.80325, -0.9993286, 0.80325, -0.178833, 0.80325, 1.1221374, 0.80325, 2.2748091, 0.80325, -2.961832
0.0952941, -0.0062104, 0.81, 0.0827637, 0.81, -0.9956665, 0.81, -0.1818848, 0.81, 1.2671756, 0.81, 1.8473282, 0.81, -2.908397
0.0960882, -0.0102388, 0.81675, 0.0824585, 0.81675, -0.9994507, 0.81675, -0.1835327, 0.81675, 1.3587786, 0.81675, 1.4885496, 0.81675, -2.7480917
0.0968824, -0.0135958, 0.8235, 0.0841675, 0.8235, -0.9976807, 0.8235, -0.1781616, 0.8235, 1.2519084, 0.8235, 1.2977099, 0.8235, -2.8778627
0.0976765, -0.0115816, 0.83025, 0.0857544, 0.83025, -0.9963989, 0.83025, -0.1796875, 0.83025, 1.1679389, 0.83025, 1.2061069, 0.83025, -2.7938931
0.0984706, -0.0115816, 0.837, 0.0839233, 0.837, -0.996521, 0.837, -0.1831055, 0.837, 1.259542, 0.837, 0.8549618, 0.837, -2.7862597
0.0992647, -0.0166171, 0.84375, 0.0870361, 0.84375, -1.0006104, 0.84375, -0.1825562, 0.84375, 1.3587786, 0.84375, 0.8320611, 0.84375, -2.8931298
0.1000588, -0.0216526, 0.8505, 0.0853271, 0.8505, -1.001709, 0.8505, -0.1813965, 0.8505, 1.3435115, 0.8505, 0.9694657, 0.8505, -2.8854961
0.1008529, -0.0256809, 0.85725, 0.0863037, 0.85725, -1.0023193, 0.85725, -0.1790161, 0.85725, 1.259542, 0.85725, 0.778626, 0.85725, -2.9923663
0.1016471, -0.0323949, 0.864, 0.0844116, 0.864, -1.0005493, 0.864, -0.1802979, 0.864, 1.3435115, 0.864, 0.7557252, 0.864, -3.038168
0.1024412, -0.0364233, 0.87075, 0.0847778, 0.87075, -0.9976196, 0.87075, -0.1809692, 0.87075, 1.4580153, 0.87075, 0.4656489, 0.87075, -2.961832
0.1032353, -0.0273594, 0.8775, 0.0842285, 0.8775, -1.0031738, 0.8775, -0.1798096, 0.8775, 1.2977099, 0.8775, 0.6870229, 0.8775, -3.0458016
0.1040294, -0.0199741, 0.88425, 0.0812378, 0.88425, -1.0024414, 0.88425, -0.180542, 0.88425, 0.9541985, 0.88425, 0.6870229, 0.88425, -2.870229
0.1048235, -0.0229953, 0.891, 0.0814819, 0.891, -1.0028687, 0.891, -0.178772, 0.891, 1.3129771, 0.891, 0.6793893, 0.891, -2.8244274
0.1056176, -0.0184634, 0.89775, 0.081665, 0.89775, -0.99823, 0.89775, -0.1826782, 0.89775, 1.259542, 0.89775, 0.9465649, 0.89775, -2.778626
0.1064118, -0.0095674, 0.9045, 0.0834961, 0.9045, -1.0013428, 0.9045, -0.1803589, 0.9045, 1.0534351, 0.9045, 1.0839695, 0.9045, -2.778626
0.1072059, -0.0043641, 0.91125, 0.0849609, 0.91125, -1.0023193, 0.91125, -0.178772, 0.91125, 0.9160305, 0.91125, 1.2519084, 0.91125, -2.9770992
0.108, -0.0090639, 0.918, 0.0855103, 0.918, -0.9998169, 0.918, -0.1779785, 0.918, 1.0076336, 0.918, 0.9694657, 0.918, -2.9694657
0.1087941, -0.0085603, 0.92475, 0.0841675, 0.92475, -1.0009155, 0.92475, -0.1734619, 0.92475, 1.0687023, 0.92475, 0.870229, 0.92475, -2.908397
0.1095882, -0.0078889, 0.9315, 0.0866089, 0.9315, -0.9977417, 0.9315, -0.1815796, 0.9315, 1.1679389, 0.9315, 1.0152671, 0.9315, -2.9007633
0.1103824, -0.0058747, 0.93825, 0.0906372, 0.93825, -0.9951782, 0.93825, -0.1826782, 0.93825, 1.1221374, 0.93825, 0.6335878, 0.93825, -2.9236641
0.1111765, -0.0038605, 0.945, 0.0866699, 0.945, -0.9985352, 0.945, -0.1798706, 0.945, 0.8625954, 0.945, 0.740458, 0.945, -3.0534351
0.1119706, -0.0048676, 0.95175, 0.0836792, 0.95175, -0.9987793, 0.95175, -0.1762085, 0.95175, 0.5801527, 0.95175, 0.7099237, 0.95175, -2.9160306
0.1127647, -0.0038605, 0.9585, 0.0819092, 0.9585, -0.9975586, 0.9585, -0.1812134, 0.9585, 0.3664122, 0.9585, 0.6183206, 0.9585, -2.9847329
0.1135588, -0.002182, 0.96525, 0.0836792, 0.96525, -0.9968872, 0.96525, -0.1827393, 0.96525, 0.3664122, 0.96525, 0.5801527, 0.96525, -2.9541984
0.1143529, -0.0010071, 0.972, 0.0876465, 0.972, -0.9973145, 0.972, -0.1853638, 0.972, 0.5725191, 0.972, 0.7099237, 0.972, -2.9160306
0.1151471, -0.008896, 0.97875, 0.0872803, 0.97875, -1.0014648, 0.97875, -0.1811523, 0.97875, 0.5267175, 0.97875, 0.6870229, 0.97875, -2.9847329
0.1159412, -0.0151064, 0.9855, 0.0901489, 0.9855, -1.0011597, 0.9855, -0.1864624, 0.9855, 0.8625954, 0.9855, 0.3664122, 0.9855, -3.0763359
0.1167353, -0.0129244, 0.99225, 0.09021, 0.99225, -0.9996948, 0.99225, -0.189209, 0.99225, 0.9541985, 0.99225, 0.5419847, 0.99225, -2.8549619
0.1175294, -0.0139315, 0.999, 0.0908203, 0.999, -0.9966431, 0.999, -0.19104, 0.999, 1.2900764, 0.999, 0.6259542, 0.999, -2.9694657
0.1183235, -0.0216526, 1.00575, 0.0916138, 1.00575, -0.9976807, 1.00575, -0.1870728, 1.00575, 1.3816794, 1.00575, 1, 1.00575, -2.908397
0.1191176, -0.0203098, 1.0125, 0.0901489, 1.0125, -0.996521, 1.0125, -0.1913452, 1.0125, 1.6412214, 1.0125, 1.1603054, 1.0125, -2.7022901
