Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 上午 11:59:02
Collection Length (seconds):, 40.122
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.0436765, -0.0125887, 0.37125, -0.0669556, 0.37125, -0.9937134, 0.37125, -0.237793, 0.37125, 0.4580153, 0.37125, 1.2977099, 0.37125, -3.0305343
0.0444706, -0.0125887, 0.378, -0.0657959, 0.378, -0.9929199, 0.378, -0.239502, 0.378, 0.3816794, 0.378, 1.4961832, 0.378, -3.0610688
0.0452647, -0.0149386, 0.38475, -0.0664062, 0.38475, -0.9906006, 0.38475, -0.2388306, 0.38475, 0.2900763, 0.38475, 1.0839695, 0.38475, -2.9465649
0.0460588, -0.0135958, 0.3915, -0.0668945, 0.3915, -0.9938965, 0.3915, -0.2371826, 0.3915, 0.1908397, 0.3915, 0.8854962, 0.3915, -3.0610688
0.0468529, -0.0137636, 0.39825, -0.0652466, 0.39825, -0.9902954, 0.39825, -0.2434692, 0.39825, 0.3206107, 0.39825, 0.8549618, 0.39825, -3.1526718
0.0476471, -0.0132601, 0.405, -0.0675659, 0.405, -0.9923096, 0.405, -0.243103, 0.405, 0.4198473, 0.405, 0.8778626, 0.405, -2.9389312
0.0484412, -0.0142672, 0.41175, -0.0647583, 0.41175, -0.9936523, 0.41175, -0.2406616, 0.41175, 0.3816794, 0.41175, 1.0610687, 0.41175, -2.9236641
0.0492353, -0.0142672, 0.4185, -0.0629883, 0.4185, -0.9917603, 0.4185, -0.2368774, 0.4185, 0.2824427, 0.4185, 0.8549618, 0.4185, -3.1068702
0.0500294, -0.0092317, 0.42525, -0.0645142, 0.42525, -0.9963989, 0.42525, -0.2391357, 0.42525, 0.2442748, 0.42525, 1.0534351, 0.42525, -3.0076337
0.0508235, -0.0082246, 0.432, -0.0656738, 0.432, -0.9910278, 0.432, -0.2387695, 0.432, 0.3435115, 0.432, 0.8091603, 0.432, -2.8091602
0.0516176, -0.0125887, 0.43875, -0.0640869, 0.43875, -0.9925537, 0.43875, -0.2389526, 0.43875, 0.4580153, 0.43875, 0.9465649, 0.43875, -2.8091602
0.0524118, -0.0132601, 0.4455, -0.0663452, 0.4455, -0.9946899, 0.4455, -0.2374878, 0.4455, 0.3435115, 0.4455, 0.9694657, 0.4455, -2.7175572
0.0532059, -0.0166171, 0.45225, -0.0655518, 0.45225, -0.9927368, 0.45225, -0.2409668, 0.45225, 0.3664122, 0.45225, 1.091603, 0.45225, -2.6946564
0.054, -0.021149, 0.459, -0.0670166, 0.459, -0.9946289, 0.459, -0.2402344, 0.459, 0.351145, 0.459, 1.0992366, 0.459, -2.8778627
0.0547941, -0.018967, 0.46575, -0.069397, 0.46575, -0.9957275, 0.46575, -0.2398071, 0.46575, 0.4274809, 0.46575, 1.1679389, 0.46575, -2.8778627
0.0555882, -0.0159457, 0.4725, -0.0700684, 0.4725, -0.9937744, 0.4725, -0.2409668, 0.4725, 0.351145, 0.4725, 1.2824427, 0.4725, -3.1068702
0.0563824, -0.01561, 0.47925, -0.0704956, 0.47925, -0.9916992, 0.47925, -0.2419434, 0.47925, 0.4732825, 0.47925, 1.2061069, 0.47925, -2.9541984
0.0571765, -0.0114137, 0.486, -0.0679932, 0.486, -0.9904785, 0.486, -0.2421875, 0.486, 0.4122137, 0.486, 0.9236641, 0.486, -3
0.0579706, -0.005539, 0.49275, -0.0672607, 0.49275, -0.9961548, 0.49275, -0.2415161, 0.49275, 0.2442748, 0.49275, 0.5267175, 0.49275, -3.0076337
0.0587647, -0.0072175, 0.4995, -0.0661011, 0.4995, -0.9938354, 0.4995, -0.2414551, 0.4995, 0.5496183, 0.4995, 0.5038168, 0.4995, -2.7480917
0.0595588, -0.010071, 0.50625, -0.0633545, 0.50625, -0.994873, 0.50625, -0.241394, 0.50625, 0.3282443, 0.50625, 0.6717557, 0.50625, -2.7328243
0.0603529, -0.0146029, 0.513, -0.0622559, 0.513, -0.9932861, 0.513, -0.2437744, 0.513, 0.3129771, 0.513, 0.8549618, 0.513, -2.5648854
0.0611471, -0.0223239, 0.51975, -0.06427, 0.51975, -0.9923096, 0.51975, -0.243042, 0.51975, 0.4351145, 0.51975, 0.9770992, 0.51975, -2.6564887
0.0619412, -0.0229953, 0.5265, -0.0651245, 0.5265, -0.9931641, 0.5265, -0.2451172, 0.5265, 0.2748092, 0.5265, 0.8091603, 0.5265, -2.4351146
0.0627353, -0.0203098, 0.53325, -0.0684814, 0.53325, -0.9939575, 0.53325, -0.2410278, 0.53325, 0.1221374, 0.53325, 0.5648855, 0.53325, -2.351145
0.0635294, -0.0209812, 0.54, -0.0674438, 0.54, -0.9939575, 0.54, -0.2420654, 0.54, 0.259542, 0.54, 0.5725191, 0.54, -2.5877862
0.0643235, -0.0196384, 0.54675, -0.0672607, 0.54675, -0.9932861, 0.54675, -0.248291, 0.54675, 0.1755725, 0.54675, 0.5343512, 0.54675, -2.519084
0.0651176, -0.0152743, 0.5535, -0.0688477, 0.5535, -0.9933472, 0.5535, -0.246582, 0.5535, 0.1145038, 0.5535, 0.480916, 0.5535, -2.5954199
0.0659118, -0.0137636, 0.56025, -0.0682373, 0.56025, -0.9940796, 0.56025, -0.2461548, 0.56025, 0.1526718, 0.56025, 0.5801527, 0.56025, -2.5954199
0.0667059, -0.0109102, 0.567, -0.0683594, 0.567, -0.9937134, 0.567, -0.2463989, 0.567, -0.0610687, 0.567, 0.5954198, 0.567, -2.6564887
0.0675, -0.0105745, 0.57375, -0.0687866, 0.57375, -0.9935303, 0.57375, -0.2437744, 0.57375, 0.0687023, 0.57375, 0.5725191, 0.57375, -2.5801528
0.0682941, -0.0083925, 0.5805, -0.067627, 0.5805, -0.9921265, 0.5805, -0.2474365, 0.5805, -0.0839695, 0.5805, 0.6793893, 0.5805, -2.5419848
0.0690882, -0.0129244, 0.58725, -0.0681763, 0.58725, -0.9934692, 0.58725, -0.2459106, 0.58725, -0.1603053, 0.58725, 0.870229, 0.58725, -2.4274809
0.0698824, -0.0146029, 0.594, -0.0640259, 0.594, -0.993103, 0.594, -0.2441406, 0.594, 0.2748092, 0.594, 0.961832, 0.594, -2.4427481
0.0706765, -0.0142672, 0.60075, -0.065918, 0.60075, -0.9956665, 0.60075, -0.2453613, 0.60075, 0.221374, 0.60075, 0.7938932, 0.60075, -2.6717558
0.0714706, -0.0166171, 0.6075, -0.0687256, 0.6075, -0.9934082, 0.6075, -0.2458496, 0.6075, 0.1450382, 0.6075, 0.8854962, 0.6075, -2.5038168
0.0722647, -0.0149386, 0.61425, -0.0678101, 0.61425, -0.9937134, 0.61425, -0.2455444, 0.61425, 0.3282443, 0.61425, 0.8396947, 0.61425, -2.5725191
0.0730588, -0.0095674, 0.621, -0.0703125, 0.621, -0.9924927, 0.621, -0.2485962, 0.621, 0.2900763, 0.621, 0.8473282, 0.621, -2.5725191
0.0738529, -0.0109102, 0.62775, -0.069397, 0.62775, -0.9924316, 0.62775, -0.2467651, 0.62775, 0.1450382, 0.62775, 0.7709923, 0.62775, -2.6564887
0.0746471, -0.0169528, 0.6345, -0.0668335, 0.6345, -0.9927368, 0.6345, -0.2458496, 0.6345, 0.3358779, 0.6345, 0.6793893, 0.6345, -2.5343511
0.0754412, -0.018967, 0.64125, -0.065979, 0.64125, -0.992981, 0.64125, -0.2466431, 0.64125, 0.4961832, 0.64125, 0.5877863, 0.64125, -2.5648854
0.0762353, -0.0193027, 0.648, -0.0678711, 0.648, -0.9915771, 0.648, -0.2462769, 0.648, 0.3587786, 0.648, 0.7633588, 0.648, -2.7251909
0.0770294, -0.0203098, 0.65475, -0.0738525, 0.65475, -0.9949341, 0.65475, -0.24823, 0.65475, 0.6412213, 0.65475, 0.7938932, 0.65475, -2.610687
0.0778235, -0.0166171, 0.6615, -0.0710449, 0.6615, -0.9916382, 0.6615, -0.2467651, 0.6615, 0.7022901, 0.6615, 0.8015267, 0.6615, -2.5801528
0.0786176, -0.0162814, 0.66825, -0.0704956, 0.66825, -0.989624, 0.66825, -0.2444458, 0.66825, 0.5725191, 0.66825, 0.6793893, 0.66825, -2.480916
0.0794118, -0.0146029, 0.675, -0.0724487, 0.675, -0.9955444, 0.675, -0.2487793, 0.675, 0.6870229, 0.675, 0.648855, 0.675, -2.6717558
0.0802059, -0.0132601, 0.68175, -0.072998, 0.68175, -0.9961548, 0.68175, -0.244812, 0.68175, 0.7328244, 0.68175, 0.4122137, 0.68175, -2.8931298
0.081, -0.008896, 0.6885, -0.0698242, 0.6885, -0.9933472, 0.6885, -0.244873, 0.6885, 0.4198473, 0.6885, 0.1450382, 0.6885, -2.9465649
0.0817941, -0.012253, 0.69525, -0.0684204, 0.69525, -0.9920044, 0.69525, -0.2453613, 0.69525, 0.5267175, 0.69525, 0.2671756, 0.69525, -3.0152671
0.0825882, -0.0149386, 0.702, -0.0671997, 0.702, -0.991272, 0.702, -0.2478027, 0.702, 0.6717557, 0.702, 0.3664122, 0.702, -2.778626
0.0833824, -0.008896, 0.70875, -0.067749, 0.70875, -0.9925537, 0.70875, -0.2495117, 0.70875, 0.389313, 0.70875, 0.6412213, 0.70875, -2.6870229
0.0841765, -0.0073854, 0.7155, -0.0689697, 0.7155, -0.9901123, 0.7155, -0.2481689, 0.7155, 0.4656489, 0.7155, 0.870229, 0.7155, -2.5877862
0.0849706, -0.0048676, 0.72225, -0.0701904, 0.72225, -0.9888306, 0.72225, -0.2478027, 0.72225, 0.3358779, 0.72225, 0.7175573, 0.72225, -2.9160306
0.0857647, -0.0031891, 0.729, -0.0723877, 0.729, -0.9926758, 0.729, -0.2474976, 0.729, 0.0839695, 0.729, 0.9847328, 0.729, -2.8396947
0.0865588, -0.0035248, 0.73575, -0.0742798, 0.73575, -0.991333, 0.73575, -0.2487793, 0.73575, 0.1832061, 0.73575, 1.1526718, 0.73575, -2.7099237
0.0873529, -0.005539, 0.7425, -0.0735474, 0.7425, -0.9928589, 0.7425, -0.2469482, 0.7425, 0.0992366, 0.7425, 0.9465649, 0.7425, -2.9389312
0.0881471, -0.0135958, 0.74925, -0.0724487, 0.74925, -0.9920044, 0.74925, -0.2446899, 0.74925, 0.0305344, 0.74925, 0.9541985, 0.74925, -2.9770992
0.0889412, -0.0206455, 0.756, -0.0684814, 0.756, -0.9885864, 0.756, -0.2481079, 0.756, 0.1603053, 0.756, 1.2366412, 0.756, -2.8625953
0.0897353, -0.0162814, 0.76275, -0.0635986, 0.76275, -0.9918823, 0.76275, -0.2512207, 0.76275, 0.221374, 0.76275, 1.4656489, 0.76275, -3.0076337
0.0905294, -0.0162814, 0.7695, -0.0653687, 0.7695, -0.9901123, 0.7695, -0.2466431, 0.7695, 0.6259542, 0.7695, 1.778626, 0.7695, -2.7862597
0.0913235, -0.0159457, 0.77625, -0.0679932, 0.77625, -0.9904175, 0.77625, -0.244873, 0.77625, 0.5725191, 0.77625, 2.2290077, 0.77625, -2.6030533
0.0921176, -0.0169528, 0.783, -0.0705566, 0.783, -0.991394, 0.783, -0.2468872, 0.783, 0.6335878, 0.783, 2.480916, 0.783, -2.5343511
0.0929118, -0.0151064, 0.78975, -0.074585, 0.78975, -0.9915771, 0.78975, -0.2489014, 0.78975, 0.7480916, 0.78975, 2.129771, 0.78975, -2.778626
0.0937059, -0.0176242, 0.7965, -0.0745239, 0.7965, -0.9921875, 0.7965, -0.2496948, 0.7965, 0.6793893, 0.7965, 1.961832, 0.7965, -2.8015268
0.0945, -0.0229953, 0.80325, -0.0734863, 0.80325, -0.9929199, 0.80325, -0.2488403, 0.80325, 0.8244275, 0.80325, 1.7633588, 0.80325, -2.6717558
0.0952941, -0.0196384, 0.81, -0.0733643, 0.81, -0.9935913, 0.81, -0.2468872, 0.81, 0.6793893, 0.81, 1.389313, 0.81, -2.9007633
0.0960882, -0.0172885, 0.81675, -0.0733643, 0.81675, -0.9946899, 0.81675, -0.2446289, 0.81675, 0.8473282, 0.81675, 1.1679389, 0.81675, -3.1450381
0.0968824, -0.0179599, 0.8235, -0.071167, 0.8235, -0.9937134, 0.8235, -0.2518921, 0.8235, 0.8244275, 0.8235, 1.1603054, 0.8235, -2.9312978
0.0976765, -0.0149386, 0.83025, -0.0734863, 0.83025, -0.9935913, 0.83025, -0.2498779, 0.83025, 0.9541985, 0.83025, 1.1603054, 0.83025, -3
0.0984706, -0.0172885, 0.837, -0.0699463, 0.837, -0.9926147, 0.837, -0.2487793, 0.837, 1.038168, 0.837, 1.2671756, 0.837, -3.1526718
0.0992647, -0.0209812, 0.84375, -0.0689087, 0.84375, -0.9941406, 0.84375, -0.2510376, 0.84375, 0.9541985, 0.84375, 1.3587786, 0.84375, -3.1984732
0.1000588, -0.017792, 0.8505, -0.069458, 0.8505, -0.9924316, 0.8505, -0.2490845, 0.8505, 1.0610687, 0.8505, 1.3282443, 0.8505, -3.1603053
0.1008529, -0.0129244, 0.85725, -0.0716553, 0.85725, -0.9935303, 0.85725, -0.246521, 0.85725, 0.8549618, 0.85725, 1.2519084, 0.85725, -3.1221373
0.1016471, -0.01561, 0.864, -0.0689697, 0.864, -0.994812, 0.864, -0.2494507, 0.864, 1.0839695, 0.864, 0.9694657, 0.864, -3.0076337
0.1024412, -0.0159457, 0.87075, -0.0668335, 0.87075, -0.9925537, 0.87075, -0.2478638, 0.87075, 1.038168, 0.87075, 1.129771, 0.87075, -3.1221373
0.1032353, -0.0099031, 0.8775, -0.0657959, 0.8775, -0.9931641, 0.8775, -0.2457275, 0.8775, 0.7251908, 0.8775, 0.8931298, 0.8775, -3.0687022
0.1040294, -0.0083925, 0.88425, -0.0687256, 0.88425, -0.9909058, 0.88425, -0.2443848, 0.88425, 0.8320611, 0.88425, 0.7480916, 0.88425, -3.1374047
0.1048235, -0.0125887, 0.891, -0.0657349, 0.891, -0.9896851, 0.891, -0.2457886, 0.891, 0.8549618, 0.891, 1.1221374, 0.891, -3.0152671
0.1056176, -0.0162814, 0.89775, -0.071106, 0.89775, -0.9902954, 0.89775, -0.2425537, 0.89775, 0.8625954, 0.89775, 1.0839695, 0.89775, -2.9694657
0.1064118, -0.0162814, 0.9045, -0.0683594, 0.9045, -0.9921875, 0.9045, -0.2391968, 0.9045, 0.778626, 0.9045, 1.1221374, 0.9045, -2.8778627
0.1072059, -0.0169528, 0.91125, -0.0717163, 0.91125, -0.991333, 0.91125, -0.2410889, 0.91125, 0.5114504, 0.91125, 1.0458015, 0.91125, -2.9847329
0.108, -0.0198062, 0.918, -0.0787964, 0.918, -0.9927368, 0.918, -0.2453003, 0.918, 0.2977099, 0.918, 1.1374046, 0.918, -3.0076337
0.1087941, -0.0176242, 0.92475, -0.0770264, 0.92475, -0.9892578, 0.92475, -0.2463989, 0.92475, -0.1145038, 0.92475, 1.0534351, 0.92475, -2.9007633
0.1095882, -0.0176242, 0.9315, -0.0758667, 0.9315, -0.9945068, 0.9315, -0.2397461, 0.9315, 0.1908397, 0.9315, 0.870229, 0.9315, -3.1450381
0.1103824, -0.0193027, 0.93825, -0.0724487, 0.93825, -0.9915771, 0.93825, -0.2432861, 0.93825, 0.221374, 0.93825, 0.4580153, 0.93825, -3.2290077
0.1111765, -0.0193027, 0.945, -0.0722046, 0.945, -0.9922485, 0.945, -0.2515259, 0.945, 0.2366412, 0.945, 0.2977099, 0.945, -3.0992367
0.1119706, -0.0213169, 0.95175, -0.0723877, 0.95175, -0.9924316, 0.95175, -0.2502441, 0.95175, 0.3816794, 0.95175, 0.1908397, 0.95175, -3.1755726
0.1127647, -0.0240024, 0.9585, -0.0653687, 0.9585, -0.9917603, 0.9585, -0.2528076, 0.9585, 0.5267175, 0.9585, 0.4656489, 0.9585, -3.2748091
0.1135588, -0.0240024, 0.96525, -0.0679932, 0.96525, -0.987915, 0.96525, -0.2501831, 0.96525, 0.7022901, 0.96525, 0.1221374, 0.96525, -3.2519083
0.1143529, -0.0298772, 0.972, -0.0654297, 0.972, -0.9951172, 0.972, -0.2515869, 0.972, 0.6335878, 0.972, -0.1221374, 0.972, -3.0534351
0.1151471, -0.0271916, 0.97875, -0.0678101, 0.97875, -0.9945068, 0.97875, -0.255127, 0.97875, 0.519084, 0.97875, 0.1068702, 0.97875, -3.0687022
0.1159412, -0.0159457, 0.9855, -0.0719604, 0.9855, -0.9943848, 0.9855, -0.2525024, 0.9855, 0.519084, 0.9855, 0.2442748, 0.9855, -3.0839694
0.1167353, -0.0015106, 0.99225, -0.0765381, 0.99225, -0.9959717, 0.99225, -0.2525024, 0.99225, 0.9007633, 0.99225, 0.0534351, 0.99225, -3.0534351
0.1175294, 0.0099031, 0.999, -0.0789795, 0.999, -0.9929199, 0.999, -0.2557983, 0.999, 0.9389313, 0.999, -0.2977099, 0.999, -3.2137403
0.1183235, 0.0092317, 1.00575, -0.0776978, 1.00575, -0.9943848, 1.00575, -0.2589722, 1.00575, 1.1755725, 1.00575, -0.648855, 1.00575, -3.1908398
0.1191176, 0.0028534, 1.0125, -0.076355, 1.0125, -0.9933472, 1.0125, -0.2587891, 1.0125, 1.2137405, 1.0125, -0.6793893, 1.0125, -3.4427481
0.1199118, -0.0031891, 1.01925, -0.0766602, 1.01925, -0.9912109, 1.01925, -0.2608643, 1.01925, 1.4045801, 1.01925, -0.648855, 1.01925, -3.4580152
