Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 上午 10:15:30
Collection Length (seconds):, 41.769
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.0166765, -0.0162814, 0.14175, -0.0545654, 0.14175, -1.0004272, 0.14175, -0.1963501, 0.14175, 1, 0.14175, 0.4656489, 0.14175, -3.3206108
0.0174706, -0.0135958, 0.1485, -0.0543823, 0.1485, -1.0007324, 0.1485, -0.1947021, 0.1485, 0.9694657, 0.1485, 0.7480916, 0.1485, -3.3587787
0.0182647, -0.0130922, 0.15525, -0.0548096, 0.15525, -1.0004272, 0.15525, -0.1957397, 0.15525, 1, 0.15525, 0.8167939, 0.15525, -3.5114503
0.0190588, -0.0125887, 0.162, -0.0544434, 0.162, -0.9989014, 0.162, -0.1984253, 0.162, 0.9694657, 0.162, 0.7862595, 0.162, -3.1984732
0.0198529, -0.0149386, 0.16875, -0.0559082, 0.16875, -1.000061, 0.16875, -0.1962891, 0.16875, 0.7328244, 0.16875, 0.8091603, 0.16875, -3.3129771
0.0206471, -0.0146029, 0.1755, -0.0518799, 0.1755, -0.9987183, 0.1755, -0.1983643, 0.1755, 0.7328244, 0.1755, 0.8778626, 0.1755, -3.1984732
0.0214412, -0.0152743, 0.18225, -0.0549927, 0.18225, -1.0003052, 0.18225, -0.1965332, 0.18225, 0.740458, 0.18225, 1.129771, 0.18225, -3.0458016
0.0222353, -0.012253, 0.189, -0.0552368, 0.189, -0.9997559, 0.189, -0.2009277, 0.189, 0.6412213, 0.189, 1.221374, 0.189, -3.1450381
0.0230294, -0.0139315, 0.19575, -0.0557861, 0.19575, -0.9986572, 0.19575, -0.2012329, 0.19575, 0.8778626, 0.19575, 1.1374046, 0.19575, -3.1755726
0.0238235, -0.0176242, 0.2025, -0.0534668, 0.2025, -0.9988403, 0.2025, -0.2009277, 0.2025, 0.9770992, 0.2025, 1.0610687, 0.2025, -3.2748091
0.0246176, -0.0176242, 0.20925, -0.0558472, 0.20925, -1.0007935, 0.20925, -0.2002563, 0.20925, 0.7938932, 0.20925, 1.0076336, 0.20925, -3.1755726
0.0254118, -0.0186313, 0.216, -0.0604858, 0.216, -0.9981689, 0.216, -0.203125, 0.216, 0.8167939, 0.216, 1.038168, 0.216, -3.2519083
0.0262059, -0.01561, 0.22275, -0.0598755, 0.22275, -0.9989014, 0.22275, -0.2054443, 0.22275, 0.9389313, 0.22275, 0.8854962, 0.22275, -3.1984732
0.027, -0.0137636, 0.2295, -0.0597534, 0.2295, -1.0001831, 0.2295, -0.2059937, 0.2295, 0.8473282, 0.2295, 0.8167939, 0.2295, -3.2824428
0.0277941, -0.0125887, 0.23625, -0.0570679, 0.23625, -0.9980469, 0.23625, -0.2025757, 0.23625, 0.9541985, 0.23625, 0.6564885, 0.23625, -3.2900763
0.0285882, -0.0137636, 0.243, -0.0549927, 0.243, -0.999939, 0.243, -0.204895, 0.243, 0.9160305, 0.243, 0.8015267, 0.243, -3.1450381
0.0293824, -0.0152743, 0.24975, -0.0541382, 0.24975, -1.0007324, 0.24975, -0.1992188, 0.24975, 0.9694657, 0.24975, 0.8549618, 0.24975, -3.129771
0.0301765, -0.0182956, 0.2565, -0.0548096, 0.2565, -1.0001831, 0.2565, -0.1999512, 0.2565, 0.8473282, 0.2565, 0.8931298, 0.2565, -3.2061069
0.0309706, -0.0182956, 0.26325, -0.0576782, 0.26325, -1.0006714, 0.26325, -0.1972046, 0.26325, 0.9923664, 0.26325, 0.9236641, 0.26325, -3.0763359
0.0317647, -0.0213169, 0.27, -0.0586548, 0.27, -1.0025635, 0.27, -0.2006226, 0.27, 1.1068702, 0.27, 0.8167939, 0.27, -3.2137403
0.0325588, -0.0218204, 0.27675, -0.0559692, 0.27675, -1.0004883, 0.27675, -0.1986694, 0.27675, 1.2671756, 0.27675, 0.6564885, 0.27675, -2.9694657
0.0333529, -0.0193027, 0.2835, -0.055603, 0.2835, -1.0018921, 0.2835, -0.1980591, 0.2835, 0.9694657, 0.2835, 0.6793893, 0.2835, -3.1908398
0.0341471, -0.0199741, 0.29025, -0.0531616, 0.29025, -1.0015259, 0.29025, -0.1992798, 0.29025, 1.0687023, 0.29025, 0.7480916, 0.29025, -3.2748091
0.0349412, -0.0204776, 0.297, -0.052063, 0.297, -1.00177, 0.297, -0.1994629, 0.297, 1.1526718, 0.297, 0.9007633, 0.297, -3.2290077
0.0357353, -0.0172885, 0.30375, -0.0567627, 0.30375, -0.998291, 0.30375, -0.1984253, 0.30375, 1.1221374, 0.30375, 1.0229008, 0.30375, -3.1526718
0.0365294, -0.0166171, 0.3105, -0.0558472, 0.3105, -1.0006714, 0.3105, -0.1974487, 0.3105, 0.9923664, 0.3105, 1.1679389, 0.3105, -3.0305343
0.0373235, -0.01561, 0.31725, -0.057312, 0.31725, -0.996521, 0.31725, -0.1981812, 0.31725, 0.9541985, 0.31725, 1.1603054, 0.31725, -2.9465649
0.0381176, -0.0135958, 0.324, -0.0570068, 0.324, -0.9996338, 0.324, -0.1991577, 0.324, 0.961832, 0.324, 1.1221374, 0.324, -3.1450381
0.0389118, -0.014435, 0.33075, -0.0582886, 0.33075, -0.9987183, 0.33075, -0.1995239, 0.33075, 0.9007633, 0.33075, 0.9923664, 0.33075, -3.1450381
0.0397059, -0.012253, 0.3375, -0.0588379, 0.3375, -1.0005493, 0.3375, -0.1984253, 0.3375, 0.8396947, 0.3375, 1.0152671, 0.3375, -3.1603053
0.0405, -0.0119173, 0.34425, -0.0570679, 0.34425, -1.001709, 0.34425, -0.201416, 0.34425, 0.8549618, 0.34425, 0.9236641, 0.34425, -3.1526718
0.0412941, -0.0129244, 0.351, -0.0543213, 0.351, -1.000061, 0.351, -0.2003784, 0.351, 0.908397, 0.351, 0.7862595, 0.351, -3.1679389
0.0420882, -0.0109102, 0.35775, -0.0566406, 0.35775, -1.0008545, 0.35775, -0.1999512, 0.35775, 0.9923664, 0.35775, 0.8549618, 0.35775, -3.0763359
0.0428824, -0.010071, 0.3645, -0.0620117, 0.3645, -0.9969482, 0.3645, -0.2025146, 0.3645, 0.9541985, 0.3645, 0.778626, 0.3645, -3.2137403
0.0436765, -0.0149386, 0.37125, -0.0626831, 0.37125, -0.9990234, 0.37125, -0.1986084, 0.37125, 0.8473282, 0.37125, 0.8396947, 0.37125, -3.2366412
0.0444706, -0.0119173, 0.378, -0.0605469, 0.378, -0.999939, 0.378, -0.2025146, 0.378, 1.0992366, 0.378, 0.7480916, 0.378, -3.3664122
0.0452647, -0.0127565, 0.38475, -0.0595703, 0.38475, -0.9978027, 0.38475, -0.2012329, 0.38475, 1.0687023, 0.38475, 0.7175573, 0.38475, -3.1984732
0.0460588, -0.0135958, 0.3915, -0.0582886, 0.3915, -0.9985352, 0.3915, -0.2014771, 0.3915, 1.0534351, 0.3915, 0.8091603, 0.3915, -3.1755726
0.0468529, -0.0149386, 0.39825, -0.0559082, 0.39825, -0.9993896, 0.39825, -0.2000732, 0.39825, 0.9465649, 0.39825, 0.8778626, 0.39825, -3.2824428
0.0476471, -0.0119173, 0.405, -0.0587158, 0.405, -0.9998779, 0.405, -0.1987305, 0.405, 0.9160305, 0.405, 0.9847328, 0.405, -3.259542
0.0484412, -0.0095674, 0.41175, -0.0582275, 0.41175, -0.9981689, 0.41175, -0.1988525, 0.41175, 1.1603054, 0.41175, 1.0992366, 0.41175, -3.2442749
0.0492353, -0.0078889, 0.4185, -0.0602417, 0.4185, -1.0001831, 0.4185, -0.1986084, 0.4185, 1.1755725, 0.4185, 1.091603, 0.4185, -3.3358779
0.0500294, -0.0085603, 0.42525, -0.0605469, 0.42525, -1.003418, 0.42525, -0.199646, 0.42525, 1.1526718, 0.42525, 1.2290076, 0.42525, -3.4045801
0.0508235, -0.0095674, 0.432, -0.060791, 0.432, -1.0023804, 0.432, -0.2004395, 0.432, 0.9770992, 0.432, 1.0229008, 0.432, -3.351145
0.0516176, -0.0125887, 0.43875, -0.0618286, 0.43875, -1.0030518, 0.43875, -0.2035522, 0.43875, 1.0687023, 0.43875, 0.961832, 0.43875, -3.2519083
0.0524118, -0.0140993, 0.4455, -0.0613403, 0.4455, -1.0050659, 0.4455, -0.199585, 0.4455, 1.1755725, 0.4455, 0.7480916, 0.4455, -3.4045801
0.0532059, -0.0146029, 0.45225, -0.0586548, 0.45225, -1.0020142, 0.45225, -0.1994019, 0.45225, 1.1679389, 0.45225, 0.648855, 0.45225, -3.3969467
0.054, -0.0135958, 0.459, -0.059082, 0.459, -1.0005493, 0.459, -0.2025146, 0.459, 1.1221374, 0.459, 0.5648855, 0.459, -3.3740458
0.0547941, -0.0132601, 0.46575, -0.0576782, 0.46575, -0.9990234, 0.46575, -0.2041626, 0.46575, 1.221374, 0.46575, 0.5038168, 0.46575, -3.610687
0.0555882, -0.011078, 0.4725, -0.0592041, 0.4725, -0.9996948, 0.4725, -0.2005615, 0.4725, 1.1603054, 0.4725, 0.5267175, 0.4725, -3.4885497
0.0563824, -0.0104067, 0.47925, -0.0611572, 0.47925, -1.0002441, 0.47925, -0.2026367, 0.47925, 1.0992366, 0.47925, 0.2366412, 0.47925, -3.5419848
0.0571765, -0.0129244, 0.486, -0.0564575, 0.486, -1.0012817, 0.486, -0.1986084, 0.486, 1.2137405, 0.486, 0.2900763, 0.486, -3.3053436
0.0579706, -0.0149386, 0.49275, -0.0556641, 0.49275, -1.0012207, 0.49275, -0.2011108, 0.49275, 0.961832, 0.49275, 0.1526718, 0.49275, -3.4961832
0.0587647, -0.0149386, 0.4995, -0.0570679, 0.4995, -0.9979858, 0.4995, -0.2001343, 0.4995, 1.1755725, 0.4995, 0.351145, 0.4995, -3.6030533
0.0595588, -0.0159457, 0.50625, -0.0571289, 0.50625, -0.9994507, 0.50625, -0.1990356, 0.50625, 1.0992366, 0.50625, 0.5267175, 0.50625, -3.610687
0.0603529, -0.0139315, 0.513, -0.0579834, 0.513, -1.0008545, 0.513, -0.2001953, 0.513, 1.2061069, 0.513, 0.6564885, 0.513, -3.4427481
0.0611471, -0.0149386, 0.51975, -0.0549316, 0.51975, -0.9991455, 0.51975, -0.2020264, 0.51975, 1.1908396, 0.51975, 0.6259542, 0.51975, -3.5496182
0.0619412, -0.0203098, 0.5265, -0.0559692, 0.5265, -0.9954224, 0.5265, -0.2009277, 0.5265, 1.0458015, 0.5265, 0.6946565, 0.5265, -3.3664122
0.0627353, -0.0169528, 0.53325, -0.0512695, 0.53325, -1.0001221, 0.53325, -0.2006836, 0.53325, 1.1984733, 0.53325, 0.8549618, 0.53325, -3.4656489
0.0635294, -0.01561, 0.54, -0.0494385, 0.54, -1.0015259, 0.54, -0.1969604, 0.54, 1.0687023, 0.54, 1.0534351, 0.54, -3.4732823
0.0643235, -0.0169528, 0.54675, -0.0517578, 0.54675, -1.0020752, 0.54675, -0.1978149, 0.54675, 1.0458015, 0.54675, 0.9923664, 0.54675, -3.3816793
0.0651176, -0.0157778, 0.5535, -0.0544434, 0.5535, -1.0010376, 0.5535, -0.1986694, 0.5535, 1.1145039, 0.5535, 1, 0.5535, -3.2977099
0.0659118, -0.0167849, 0.56025, -0.0546265, 0.56025, -1.0016479, 0.56025, -0.2001343, 0.56025, 1.1145039, 0.56025, 1.0687023, 0.56025, -3.221374
0.0667059, -0.0176242, 0.567, -0.059082, 0.567, -1.0011597, 0.567, -0.2000122, 0.567, 1.0763359, 0.567, 1.0687023, 0.567, -3.4427481
0.0675, -0.01561, 0.57375, -0.0557251, 0.57375, -1.0016479, 0.57375, -0.2004395, 0.57375, 1.0076336, 0.57375, 0.9160305, 0.57375, -3.3129771
0.0682941, -0.012253, 0.5805, -0.0560913, 0.5805, -0.9979858, 0.5805, -0.2000122, 0.5805, 1.0152671, 0.5805, 1.0992366, 0.5805, -3.2519083
0.0690882, -0.0102388, 0.58725, -0.0528564, 0.58725, -1.0039673, 0.58725, -0.1987305, 0.58725, 0.961832, 0.58725, 1.0992366, 0.58725, -3.3664122
0.0698824, -0.0102388, 0.594, -0.0521851, 0.594, -1.0048828, 0.594, -0.1986084, 0.594, 0.961832, 0.594, 1.0992366, 0.594, -3.2900763
0.0706765, -0.0109102, 0.60075, -0.052063, 0.60075, -1.00177, 0.60075, -0.2008057, 0.60075, 0.9847328, 0.60075, 1.1374046, 0.60075, -3.259542
0.0714706, -0.0132601, 0.6075, -0.055542, 0.6075, -1.0022583, 0.6075, -0.1987305, 0.6075, 1.1755725, 0.6075, 1.1908396, 0.6075, -3.0763359
0.0722647, -0.012253, 0.61425, -0.0569458, 0.61425, -1.0009766, 0.61425, -0.2017822, 0.61425, 0.9770992, 0.61425, 0.9770992, 0.61425, -3.1755726
0.0730588, -0.0132601, 0.621, -0.0579224, 0.621, -1.0033569, 0.621, -0.2017822, 0.621, 1.0305344, 0.621, 1.038168, 0.621, -3.1374047
0.0738529, -0.0129244, 0.62775, -0.0594482, 0.62775, -1.0003052, 0.62775, -0.2019653, 0.62775, 1.1679389, 0.62775, 0.9236641, 0.62775, -3.129771
0.0746471, -0.0132601, 0.6345, -0.0570068, 0.6345, -1.0009155, 0.6345, -0.2019043, 0.6345, 1.1679389, 0.6345, 0.961832, 0.6345, -3.2137403
0.0754412, -0.014435, 0.64125, -0.0569458, 0.64125, -0.9985962, 0.64125, -0.201355, 0.64125, 1.2442749, 0.64125, 1.0458015, 0.64125, -3.221374
0.0762353, -0.01561, 0.648, -0.0571899, 0.648, -0.9985962, 0.648, -0.201355, 0.648, 1.0610687, 0.648, 0.9312977, 0.648, -3.1068702
0.0770294, -0.0129244, 0.65475, -0.0582275, 0.65475, -0.9979248, 0.65475, -0.2005005, 0.65475, 1.129771, 0.65475, 0.9694657, 0.65475, -3.2366412
0.0778235, -0.0105745, 0.6615, -0.057312, 0.6615, -0.9992065, 0.6615, -0.2006836, 0.6615, 1.259542, 0.6615, 0.8625954, 0.6615, -3.1984732
0.0786176, -0.0162814, 0.66825, -0.0571289, 0.66825, -1.0004883, 0.66825, -0.2005005, 0.66825, 1.1526718, 0.66825, 0.8625954, 0.66825, -3.221374
0.0794118, -0.0164492, 0.675, -0.0582275, 0.675, -1.0001221, 0.675, -0.199585, 0.675, 1.0992366, 0.675, 0.9007633, 0.675, -3.3435113
0.0802059, -0.0146029, 0.68175, -0.0598755, 0.68175, -0.9979248, 0.68175, -0.2019043, 0.68175, 1.2442749, 0.68175, 0.7938932, 0.68175, -3.3282442
0.081, -0.0166171, 0.6885, -0.0603638, 0.6885, -0.9980469, 0.6885, -0.2015381, 0.6885, 1.2366412, 0.6885, 0.5648855, 0.6885, -3.3587787
0.0817941, -0.0196384, 0.69525, -0.0604858, 0.69525, -0.9973145, 0.69525, -0.1994629, 0.69525, 1.3206106, 0.69525, 0.4503817, 0.69525, -3.480916
0.0825882, -0.0204776, 0.702, -0.0615234, 0.702, -0.9996338, 0.702, -0.2022095, 0.702, 1.4045801, 0.702, 0.4198473, 0.702, -3.3435113
0.0833824, -0.0167849, 0.70875, -0.0609741, 0.70875, -1.0009766, 0.70875, -0.203125, 0.70875, 1.3587786, 0.70875, 0.2290076, 0.70875, -3.4732823
0.0841765, -0.0159457, 0.7155, -0.0609131, 0.7155, -1.0028076, 0.7155, -0.2017822, 0.7155, 1.3664122, 0.7155, 0.0076336, 0.7155, -3.3664122
0.0849706, -0.0137636, 0.72225, -0.0563354, 0.72225, -1.0025024, 0.72225, -0.1997681, 0.72225, 1.3206106, 0.72225, 0.1068702, 0.72225, -3.5267177
0.0857647, -0.0162814, 0.729, -0.0571289, 0.729, -1.0015869, 0.729, -0.1992188, 0.729, 1.5572519, 0.729, 0.0687023, 0.729, -3.5419848
0.0865588, -0.0142672, 0.73575, -0.0552979, 0.73575, -1.0007324, 0.73575, -0.1972656, 0.73575, 1.389313, 0.73575, 0, 0.73575, -3.480916
0.0873529, -0.0139315, 0.7425, -0.0541382, 0.7425, -1.0016479, 0.7425, -0.1973877, 0.7425, 1.610687, 0.7425, 0.1145038, 0.7425, -3.3587787
0.0881471, -0.0137636, 0.74925, -0.0548706, 0.74925, -1.0026245, 0.74925, -0.1970215, 0.74925, 1.3664122, 0.74925, 0.0610687, 0.74925, -3.5419848
0.0889412, -0.0132601, 0.756, -0.0598145, 0.756, -0.9995728, 0.756, -0.1980591, 0.756, 1.4351145, 0.756, 0.2290076, 0.756, -3.4198472
0.0897353, -0.0162814, 0.76275, -0.0601807, 0.76275, -0.9988403, 0.76275, -0.1962891, 0.76275, 1.1832061, 0.76275, 0.2519084, 0.76275, -3.3282442
0.0905294, -0.0166171, 0.7695, -0.0585327, 0.7695, -0.9979248, 0.7695, -0.1970215, 0.7695, 1.4274809, 0.7695, 0.1374046, 0.7695, -3.4732823
0.0913235, -0.0142672, 0.77625, -0.0540161, 0.77625, -0.9991455, 0.77625, -0.197998, 0.77625, 1.3664122, 0.77625, 0.2900763, 0.77625, -3.6183207
0.0921176, -0.0130922, 0.783, -0.0513306, 0.783, -0.999939, 0.783, -0.1983643, 0.783, 1.2442749, 0.783, 0.2900763, 0.783, -3.389313
0.0929118, -0.0125887, 0.78975, -0.0556641, 0.78975, -0.9988403, 0.78975, -0.1971436, 0.78975, 1.2061069, 0.78975, 0.4580153, 0.78975, -3.3435113
0.0937059, -0.0176242, 0.7965, -0.0560913, 0.7965, -0.9976807, 0.7965, -0.1973877, 0.7965, 1.3435115, 0.7965, 0.4503817, 0.7965, -3.3053436
0.0945, -0.0182956, 0.80325, -0.0557251, 0.80325, -0.9989624, 0.80325, -0.2000122, 0.80325, 1.1374046, 0.80325, 0.6183206, 0.80325, -3.389313
0.0952941, -0.0184634, 0.81, -0.055542, 0.81, -1.0004272, 0.81, -0.1939697, 0.81, 1.221374, 0.81, 0.4580153, 0.81, -3.3664122
0.0960882, -0.0169528, 0.81675, -0.055603, 0.81675, -1.0014038, 0.81675, -0.1999512, 0.81675, 1.2442749, 0.81675, 0.5648855, 0.81675, -3.4198472
0.0968824, -0.0157778, 0.8235, -0.0560303, 0.8235, -1.0006714, 0.8235, -0.1987915, 0.8235, 1.1450381, 0.8235, 0.3816794, 0.8235, -3.4656489
0.0976765, -0.0159457, 0.83025, -0.0582886, 0.83025, -1.0002441, 0.83025, -0.1957397, 0.83025, 1, 0.83025, 0.351145, 0.83025, -3.2900763
0.0984706, -0.0167849, 0.837, -0.0560303, 0.837, -0.9987793, 0.837, -0.1986694, 0.837, 1.1068702, 0.837, 0.2824427, 0.837, -3.3740458
0.0992647, -0.01561, 0.84375, -0.0526123, 0.84375, -0.9991455, 0.84375, -0.2000122, 0.84375, 1.038168, 0.84375, 0.3740458, 0.84375, -3.4274809
0.1000588, -0.0152743, 0.8505, -0.0511475, 0.8505, -1.0004272, 0.8505, -0.1990967, 0.8505, 1.0763359, 0.8505, 0.5572519, 0.8505, -3.1984732
0.1008529, -0.0139315, 0.85725, -0.0547485, 0.85725, -1.0021362, 0.85725, -0.2003174, 0.85725, 1.0992366, 0.85725, 0.5801527, 0.85725, -3.259542
0.1016471, -0.0142672, 0.864, -0.0529175, 0.864, -1.0013428, 0.864, -0.1981201, 0.864, 1.091603, 0.864, 0.5725191, 0.864, -3.1755726
0.1024412, -0.0112459, 0.87075, -0.0546265, 0.87075, -1.0009766, 0.87075, -0.1957397, 0.87075, 1.1068702, 0.87075, 0.7175573, 0.87075, -3.1755726
0.1032353, -0.010071, 0.8775, -0.0564575, 0.8775, -1.0014648, 0.8775, -0.1964722, 0.8775, 1.038168, 0.8775, 0.5801527, 0.8775, -3.1603053
0.1040294, -0.0092317, 0.88425, -0.0563354, 0.88425, -1.0007324, 0.88425, -0.2000732, 0.88425, 1, 0.88425, 0.6641222, 0.88425, -3.2290077
0.1048235, -0.0109102, 0.891, -0.0587769, 0.891, -1.00177, 0.891, -0.1997681, 0.891, 0.9694657, 0.891, 0.6259542, 0.891, -3.1603053
0.1056176, -0.0125887, 0.89775, -0.0556641, 0.89775, -1.0020752, 0.89775, -0.1974487, 0.89775, 0.908397, 0.89775, 0.5954198, 0.89775, -3.2442749
0.1064118, -0.0152743, 0.9045, -0.0556641, 0.9045, -1.0029907, 0.9045, -0.196228, 0.9045, 0.9541985, 0.9045, 0.7557252, 0.9045, -3.1832061
0.1072059, -0.0129244, 0.91125, -0.0524902, 0.91125, -1.0010986, 0.91125, -0.1973877, 0.91125, 1.1755725, 0.91125, 0.7175573, 0.91125, -3.0229008
0.108, -0.0142672, 0.918, -0.0543823, 0.918, -1.0018921, 0.918, -0.1989746, 0.918, 1.0458015, 0.918, 0.8244275, 0.918, -3.2519083
0.1087941, -0.0149386, 0.92475, -0.0551758, 0.92475, -0.9987183, 0.92475, -0.1998901, 0.92475, 1.0534351, 0.92475, 1.0076336, 0.92475, -3.221374
0.1095882, -0.0135958, 0.9315, -0.0584106, 0.9315, -1.0004883, 0.9315, -0.1986084, 0.9315, 1.0305344, 0.9315, 0.9236641, 0.9315, -3.1221373
0.1103824, -0.0162814, 0.93825, -0.0582886, 0.93825, -0.9995728, 0.93825, -0.1984253, 0.93825, 1.0229008, 0.93825, 1.0534351, 0.93825, -3.2442749
0.1111765, -0.0162814, 0.945, -0.059082, 0.945, -1.0003662, 0.945, -0.199707, 0.945, 1.0076336, 0.945, 0.8854962, 0.945, -3.1374047
0.1119706, -0.0159457, 0.95175, -0.0571899, 0.95175, -0.9981689, 0.95175, -0.2018433, 0.95175, 1.1526718, 0.95175, 0.6717557, 0.95175, -3.1374047
0.1127647, -0.0172885, 0.9585, -0.0571289, 0.9585, -0.9997559, 0.9585, -0.1981812, 0.9585, 0.9465649, 0.9585, 0.4885496, 0.9585, -3.091603
0.1135588, -0.0164492, 0.96525, -0.0581055, 0.96525, -0.9997559, 0.96525, -0.1981201, 0.96525, 0.9465649, 0.96525, 0.5572519, 0.96525, -3.1984732
0.1143529, -0.0137636, 0.972, -0.0562134, 0.972, -0.9988403, 0.972, -0.1989746, 0.972, 0.9465649, 0.972, 0.5038168, 0.972, -3.1526718
0.1151471, -0.0149386, 0.97875, -0.0550537, 0.97875, -1.0005493, 0.97875, -0.1999512, 0.97875, 1.0687023, 0.97875, 0.6641222, 0.97875, -3.1984732
0.1159412, -0.0196384, 0.9855, -0.0542603, 0.9855, -1.0009155, 0.9855, -0.2033081, 0.9855, 1.0687023, 0.9855, 0.7557252, 0.9855, -3.0763359
0.1167353, -0.0162814, 0.99225, -0.0552979, 0.99225, -1.0001831, 0.99225, -0.1975098, 0.99225, 0.9541985, 0.99225, 0.7862595, 0.99225, -3.1908398
0.1175294, -0.0135958, 0.999, -0.0541382, 0.999, -0.9989014, 0.999, -0.1982422, 0.999, 1.0229008, 0.999, 0.7557252, 0.999, -3.1832061
0.1183235, -0.0135958, 1.00575, -0.0548096, 1.00575, -0.9997559, 1.00575, -0.1989746, 1.00575, 0.8931298, 1.00575, 0.6946565, 1.00575, -3.1755726
0.1191176, -0.0135958, 1.0125, -0.0576782, 1.0125, -1.0010376, 1.0125, -0.2006836, 1.0125, 0.9312977, 1.0125, 0.6564885, 1.0125, -3.0992367
0.1199118, -0.0169528, 1.01925, -0.0562744, 1.01925, -1.0009766, 1.01925, -0.1989136, 1.01925, 1, 1.01925, 0.8549618, 1.01925, -3.259542
